user_id,group,signup_date,signup_day,activated_30d,time_to_activate_days,session_count
T-00768,treatment,2026-01-08,2,0,,4
T-00769,treatment,2026-01-13,7,1,1.0,10
T-00770,treatment,2026-01-31,25,0,,3
T-00771,treatment,2026-01-23,17,1,30.0,12
T-00772,treatment,2026-01-28,22,0,,1
T-00773,treatment,2026-01-31,25,1,1.0,7
T-00774,treatment,2026-01-29,23,0,,1
T-00775,treatment,2026-01-10,4,0,,3
T-00776,treatment,2026-01-21,15,0,,3
T-00777,treatment,2026-01-28,22,1,5.0,15
T-00778,treatment,2026-01-17,11,1,25.0,18
T-00779,treatment,2026-01-14,8,0,,6
T-00780,treatment,2026-01-13,7,0,,2
T-00781,treatment,2026-01-10,4,1,5.0,12
T-00782,treatment,2026-01-25,19,1,5.0,7
T-00783,treatment,2026-01-24,18,0,,2
T-00784,treatment,2026-01-20,14,1,1.0,10
T-00785,treatment,2026-01-27,21,0,,3
T-00786,treatment,2026-01-25,19,1,1.0,8
T-00787,treatment,2026-01-16,10,1,2.0,11
T-00788,treatment,2026-01-25,19,0,,8
T-00789,treatment,2026-01-18,12,0,,1
T-00790,treatment,2026-01-28,22,1,23.0,13
T-00791,treatment,2026-01-31,25,0,,4
T-00792,treatment,2026-01-18,12,0,,1
T-00793,treatment,2026-01-26,20,0,,3
T-00794,treatment,2026-01-22,16,0,,3
T-00795,treatment,2026-01-26,20,1,10.0,10
T-00796,treatment,2026-01-21,15,1,1.0,12
T-00797,treatment,2026-01-27,21,0,,7
T-00798,treatment,2026-01-22,16,0,,3
T-00799,treatment,2026-01-24,18,0,,6
T-00800,treatment,2026-01-27,21,0,,2
T-00801,treatment,2026-01-19,13,1,4.0,14
T-00802,treatment,2026-01-28,22,0,,3
T-00803,treatment,2026-01-12,6,0,,3
T-00804,treatment,2026-01-28,22,1,3.0,11
T-00805,treatment,2026-01-14,8,0,,3
T-00806,treatment,2026-01-07,1,1,6.0,9
T-00807,treatment,2026-01-24,18,0,,2
T-00808,treatment,2026-01-28,22,0,,3
T-00809,treatment,2026-01-11,5,0,,4
T-00810,treatment,2026-01-06,0,1,6.0,9
T-00811,treatment,2026-01-31,25,1,2.0,6
T-00812,treatment,2026-01-12,6,1,4.0,11
T-00813,treatment,2026-01-21,15,0,,5
T-00814,treatment,2026-01-07,1,0,,5
T-00815,treatment,2026-01-09,3,0,,3
T-00816,treatment,2026-01-28,22,1,7.0,9
T-00817,treatment,2026-01-25,19,1,1.0,7
T-00818,treatment,2026-01-27,21,1,15.0,14
T-00819,treatment,2026-01-19,13,0,,4
T-00820,treatment,2026-01-16,10,0,,2
T-00821,treatment,2026-01-14,8,0,,4
T-00822,treatment,2026-01-10,4,0,,1
T-00823,treatment,2026-01-08,2,0,,3
T-00824,treatment,2026-01-27,21,0,,4
T-00825,treatment,2026-01-25,19,0,,3
T-00826,treatment,2026-01-30,24,0,,3
T-00827,treatment,2026-01-07,1,0,,1
T-00828,treatment,2026-01-15,9,0,,5
T-00829,treatment,2026-01-26,20,0,,4
T-00830,treatment,2026-01-30,24,1,5.0,15
T-00831,treatment,2026-01-15,9,1,8.0,12
T-00832,treatment,2026-01-12,6,0,,2
T-00833,treatment,2026-01-20,14,1,3.0,13
T-00834,treatment,2026-01-10,4,0,,4
T-00835,treatment,2026-01-13,7,0,,4
T-00836,treatment,2026-01-23,17,0,,1
T-00837,treatment,2026-01-25,19,0,,3
T-00838,treatment,2026-01-11,5,1,1.0,17
T-00839,treatment,2026-01-28,22,1,8.0,13
T-00840,treatment,2026-01-16,10,0,,2
T-00841,treatment,2026-01-13,7,0,,2
T-00842,treatment,2026-01-09,3,0,,5
T-00843,treatment,2026-01-30,24,0,,1
T-00844,treatment,2026-01-12,6,0,,1
T-00845,treatment,2026-01-07,1,0,,3
T-00846,treatment,2026-01-20,14,0,,5
T-00847,treatment,2026-01-14,8,1,1.0,12
T-00848,treatment,2026-01-28,22,0,,2
T-00849,treatment,2026-01-26,20,0,,2
T-00850,treatment,2026-01-24,18,0,,2
T-00851,treatment,2026-01-30,24,1,6.0,10
T-00852,treatment,2026-01-28,22,0,,3
T-00853,treatment,2026-01-24,18,0,,2
T-00854,treatment,2026-01-10,4,0,,1
T-00855,treatment,2026-01-24,18,1,1.0,13
T-00856,treatment,2026-01-08,2,1,9.0,8
T-00857,treatment,2026-01-17,11,0,,5
T-00858,treatment,2026-01-12,6,0,,2
T-00859,treatment,2026-01-30,24,0,,6
T-00860,treatment,2026-01-10,4,1,22.0,14
T-00861,treatment,2026-01-17,11,1,2.0,9
T-00862,treatment,2026-02-01,26,0,,5
T-00863,treatment,2026-01-09,3,0,,1
T-00864,treatment,2026-01-25,19,1,12.0,11
T-00865,treatment,2026-01-24,18,0,,4
T-00866,treatment,2026-01-18,12,0,,2
T-00867,treatment,2026-01-20,14,0,,4
T-00868,treatment,2026-01-29,23,0,,1
T-00869,treatment,2026-01-15,9,0,,3
T-00870,treatment,2026-02-02,27,1,12.0,9
T-00871,treatment,2026-01-06,0,1,11.0,11
T-00872,treatment,2026-01-08,2,1,1.0,11
T-00873,treatment,2026-01-23,17,1,5.0,16
T-00874,treatment,2026-01-21,15,0,,3
T-00875,treatment,2026-01-17,11,0,,3
T-00876,treatment,2026-01-21,15,0,,4
T-00877,treatment,2026-01-16,10,1,3.0,9
T-00878,treatment,2026-01-16,10,0,,2
T-00879,treatment,2026-02-02,27,1,13.0,8
T-00880,treatment,2026-01-28,22,0,,3
T-00881,treatment,2026-01-27,21,0,,1
T-00882,treatment,2026-01-19,13,0,,3
T-00883,treatment,2026-01-22,16,1,4.0,13
T-00884,treatment,2026-01-24,18,0,,6
T-00885,treatment,2026-01-16,10,1,7.0,10
T-00886,treatment,2026-01-09,3,0,,3
T-00887,treatment,2026-01-15,9,0,,3
T-00888,treatment,2026-02-01,26,0,,3
T-00889,treatment,2026-01-28,22,1,6.0,13
T-00890,treatment,2026-01-24,18,0,,3
T-00891,treatment,2026-01-09,3,0,,6
T-00892,treatment,2026-01-16,10,0,,2
T-00893,treatment,2026-01-12,6,0,,3
T-00894,treatment,2026-01-25,19,0,,1
T-00895,treatment,2026-01-14,8,1,3.0,10
T-00896,treatment,2026-02-02,27,1,8.0,11
T-00897,treatment,2026-01-27,21,0,,2
T-00898,treatment,2026-01-07,1,1,18.0,15
T-00899,treatment,2026-02-01,26,0,,4
T-00900,treatment,2026-01-06,0,0,,4
T-00901,treatment,2026-01-13,7,1,6.0,12
T-00902,treatment,2026-02-01,26,0,,4
T-00903,treatment,2026-01-24,18,1,2.0,9
T-00904,treatment,2026-01-28,22,0,,5
T-00905,treatment,2026-01-21,15,0,,2
T-00906,treatment,2026-01-19,13,0,,3
T-00907,treatment,2026-01-09,3,0,,3
T-00908,treatment,2026-01-24,18,0,,1
T-00909,treatment,2026-01-30,24,0,,2
T-00910,treatment,2026-01-27,21,0,,3
T-00911,treatment,2026-01-27,21,0,,2
T-00912,treatment,2026-01-11,5,1,20.0,11
T-00913,treatment,2026-01-20,14,1,1.0,14
T-00914,treatment,2026-01-18,12,0,,3
T-00915,treatment,2026-01-24,18,0,,1
T-00916,treatment,2026-01-27,21,1,9.0,12
T-00917,treatment,2026-01-09,3,0,,2
T-00918,treatment,2026-01-07,1,1,1.0,13
T-00919,treatment,2026-01-08,2,0,,7
T-00920,treatment,2026-01-19,13,1,1.0,11
T-00921,treatment,2026-01-09,3,1,9.0,8
T-00922,treatment,2026-01-21,15,0,,4
T-00923,treatment,2026-01-16,10,1,13.0,11
T-00924,treatment,2026-01-18,12,1,1.0,16
T-00925,treatment,2026-01-06,0,1,3.0,12
T-00926,treatment,2026-01-18,12,1,18.0,13
T-00927,treatment,2026-01-20,14,0,,5
T-00928,treatment,2026-01-12,6,1,10.0,9
T-00929,treatment,2026-02-02,27,1,10.0,14
T-00930,treatment,2026-01-10,4,0,,1
T-00931,treatment,2026-02-02,27,1,21.0,15
T-00932,treatment,2026-02-01,26,1,12.0,12
T-00933,treatment,2026-01-30,24,0,,4
T-00934,treatment,2026-01-11,5,0,,2
T-00935,treatment,2026-01-29,23,1,30.0,8
T-00936,treatment,2026-01-14,8,0,,4
T-00937,treatment,2026-01-11,5,0,,5
T-00938,treatment,2026-01-28,22,0,,3
T-00939,treatment,2026-01-11,5,1,15.0,15
T-00940,treatment,2026-01-27,21,0,,4
T-00941,treatment,2026-01-07,1,1,26.0,16
T-00942,treatment,2026-01-26,20,0,,1
T-00943,treatment,2026-01-11,5,1,3.0,9
T-00944,treatment,2026-01-15,9,0,,2
T-00945,treatment,2026-01-10,4,0,,4
T-00946,treatment,2026-01-25,19,0,,2
T-00947,treatment,2026-01-17,11,1,6.0,10
T-00948,treatment,2026-01-11,5,0,,2
T-00949,treatment,2026-01-11,5,0,,3
T-00950,treatment,2026-01-13,7,0,,3
T-00951,treatment,2026-01-29,23,0,,2
T-00952,treatment,2026-01-31,25,0,,4
T-00953,treatment,2026-01-22,16,1,6.0,9
T-00954,treatment,2026-01-23,17,0,,3
T-00955,treatment,2026-01-16,10,1,13.0,10
T-00956,treatment,2026-01-06,0,0,,4
T-00957,treatment,2026-01-31,25,1,1.0,13
T-00958,treatment,2026-01-12,6,0,,1
T-00959,treatment,2026-01-13,7,1,17.0,15
T-00960,treatment,2026-01-08,2,1,2.0,9
T-00961,treatment,2026-01-24,18,0,,2
T-00962,treatment,2026-01-21,15,0,,6
T-00963,treatment,2026-01-28,22,1,5.0,14
T-00964,treatment,2026-01-13,7,0,,4
T-00965,treatment,2026-01-11,5,0,,4
T-00966,treatment,2026-01-29,23,0,,3
T-00967,treatment,2026-01-07,1,1,1.0,12
T-00968,treatment,2026-01-28,22,1,2.0,8
T-00969,treatment,2026-01-17,11,0,,2
T-00970,treatment,2026-01-26,20,0,,4
T-00971,treatment,2026-01-11,5,1,2.0,12
T-00972,treatment,2026-01-19,13,1,1.0,7
T-00973,treatment,2026-01-12,6,0,,2
T-00974,treatment,2026-01-14,8,0,,2
T-00975,treatment,2026-01-12,6,0,,4
T-00976,treatment,2026-01-20,14,0,,6
T-00977,treatment,2026-01-17,11,1,4.0,14
T-00978,treatment,2026-02-01,26,1,1.0,9
T-00979,treatment,2026-01-22,16,0,,3
T-00980,treatment,2026-01-20,14,1,1.0,15
T-00981,treatment,2026-01-20,14,1,1.0,12
T-00982,treatment,2026-01-26,20,0,,3
T-00983,treatment,2026-02-01,26,0,,4
T-00984,treatment,2026-01-19,13,0,,3
T-00985,treatment,2026-01-16,10,0,,3
T-00986,treatment,2026-01-16,10,0,,3
T-00987,treatment,2026-01-25,19,0,,3
T-00988,treatment,2026-01-18,12,1,19.0,9
T-00989,treatment,2026-01-18,12,1,1.0,10
T-00990,treatment,2026-01-13,7,0,,2
T-00991,treatment,2026-01-12,6,0,,5
T-00992,treatment,2026-01-25,19,0,,3
T-00993,treatment,2026-01-18,12,1,4.0,9
T-00994,treatment,2026-01-16,10,1,6.0,11
T-00995,treatment,2026-01-24,18,1,16.0,8
T-00996,treatment,2026-01-11,5,1,13.0,10
T-00997,treatment,2026-01-13,7,0,,3
T-00998,treatment,2026-01-24,18,0,,4
T-00999,treatment,2026-01-10,4,0,,2
T-01000,treatment,2026-01-15,9,0,,1
T-01001,treatment,2026-01-06,0,0,,2
T-01002,treatment,2026-01-31,25,0,,5
T-01003,treatment,2026-01-17,11,0,,7
T-01004,treatment,2026-01-31,25,1,6.0,8
T-01005,treatment,2026-01-29,23,0,,4
T-01006,treatment,2026-01-12,6,0,,4
T-01007,treatment,2026-01-13,7,0,,3
T-01008,treatment,2026-01-23,17,0,,6
T-01009,treatment,2026-01-12,6,1,1.0,9
T-01010,treatment,2026-01-19,13,0,,2
T-01011,treatment,2026-01-25,19,1,7.0,12
T-01012,treatment,2026-01-23,17,0,,2
T-01013,treatment,2026-01-30,24,0,,2
T-01014,treatment,2026-01-26,20,1,26.0,13
T-01015,treatment,2026-01-28,22,0,,5
T-01016,treatment,2026-01-09,3,0,,3
T-01017,treatment,2026-01-15,9,0,,2
T-01018,treatment,2026-01-16,10,0,,3
T-01019,treatment,2026-01-16,10,0,,2
T-01020,treatment,2026-01-25,19,0,,2
T-01021,treatment,2026-01-24,18,0,,2
T-01022,treatment,2026-01-06,0,1,13.0,7
T-01023,treatment,2026-01-07,1,1,1.0,12
T-01024,treatment,2026-01-14,8,0,,2
T-01025,treatment,2026-01-22,16,0,,3
T-01026,treatment,2026-01-10,4,0,,5
T-01027,treatment,2026-01-07,1,0,,4
T-01028,treatment,2026-01-09,3,0,,3
T-01029,treatment,2026-02-01,26,1,1.0,6
T-01030,treatment,2026-01-12,6,0,,5
T-01031,treatment,2026-01-26,20,1,10.0,12
T-01032,treatment,2026-01-22,16,0,,2
T-01033,treatment,2026-01-08,2,1,1.0,8
T-01034,treatment,2026-01-31,25,0,,2
T-01035,treatment,2026-01-14,8,1,3.0,8
T-01036,treatment,2026-01-06,0,0,,3
T-01037,treatment,2026-01-31,25,0,,4
T-01038,treatment,2026-01-25,19,1,3.0,11
T-01039,treatment,2026-01-26,20,0,,4
T-01040,treatment,2026-01-21,15,1,10.0,9
T-01041,treatment,2026-01-31,25,1,12.0,15
T-01042,treatment,2026-01-08,2,0,,1
T-01043,treatment,2026-01-24,18,1,1.0,7
T-01044,treatment,2026-01-21,15,0,,3
T-01045,treatment,2026-01-06,0,0,,4
T-01046,treatment,2026-01-27,21,1,11.0,9
T-01047,treatment,2026-01-17,11,1,2.0,12
T-01048,treatment,2026-01-25,19,0,,3
T-01049,treatment,2026-01-29,23,1,5.0,12
T-01050,treatment,2026-01-11,5,0,,2
T-01051,treatment,2026-01-08,2,1,15.0,12
T-01052,treatment,2026-02-02,27,0,,3
T-01053,treatment,2026-01-12,6,0,,4
T-01054,treatment,2026-01-08,2,0,,3
T-01055,treatment,2026-01-18,12,0,,2
T-01056,treatment,2026-01-21,15,1,17.0,11
T-01057,treatment,2026-01-19,13,0,,2
T-01058,treatment,2026-01-14,8,0,,2
T-01059,treatment,2026-01-13,7,0,,4
T-01060,treatment,2026-01-20,14,0,,3
T-01061,treatment,2026-01-24,18,0,,3
T-01062,treatment,2026-01-18,12,0,,3
T-01063,treatment,2026-01-19,13,0,,2
T-01064,treatment,2026-01-16,10,0,,1
T-01065,treatment,2026-01-23,17,0,,3
T-01066,treatment,2026-01-08,2,0,,3
T-01067,treatment,2026-01-09,3,1,2.0,11
T-01068,treatment,2026-01-08,2,0,,3
T-01069,treatment,2026-01-30,24,1,11.0,14
T-01070,treatment,2026-01-18,12,0,,4
T-01071,treatment,2026-01-21,15,1,8.0,8
T-01072,treatment,2026-02-02,27,0,,1
T-01073,treatment,2026-01-18,12,0,,2
T-01074,treatment,2026-02-01,26,1,1.0,12
T-01075,treatment,2026-01-15,9,0,,4
T-01076,treatment,2026-01-23,17,0,,4
T-01077,treatment,2026-01-13,7,0,,1
T-01078,treatment,2026-01-12,6,1,1.0,9
T-01079,treatment,2026-01-22,16,0,,2
T-01080,treatment,2026-01-27,21,0,,3
T-01081,treatment,2026-01-11,5,0,,1
T-01082,treatment,2026-01-20,14,0,,2
T-01083,treatment,2026-01-14,8,1,1.0,17
T-01084,treatment,2026-02-02,27,1,3.0,12
T-01085,treatment,2026-01-15,9,0,,2
T-01086,treatment,2026-02-01,26,0,,1
T-01087,treatment,2026-01-13,7,1,30.0,13
T-01088,treatment,2026-01-12,6,0,,3
T-01089,treatment,2026-01-28,22,0,,6
T-01090,treatment,2026-01-10,4,0,,3
T-01091,treatment,2026-01-23,17,0,,2
T-01092,treatment,2026-01-21,15,0,,3
T-01093,treatment,2026-01-20,14,0,,7
T-01094,treatment,2026-01-15,9,0,,4
T-01095,treatment,2026-02-02,27,1,1.0,12
T-01096,treatment,2026-01-26,20,0,,2
T-01097,treatment,2026-01-06,0,1,2.0,7
T-01098,treatment,2026-02-01,26,1,2.0,12
T-01099,treatment,2026-01-31,25,0,,2
T-01100,treatment,2026-01-11,5,0,,2
T-01101,treatment,2026-01-20,14,1,3.0,11
T-01102,treatment,2026-01-07,1,1,9.0,11
T-01103,treatment,2026-01-17,11,0,,4
T-01104,treatment,2026-01-06,0,0,,1
T-01105,treatment,2026-01-20,14,0,,4
T-01106,treatment,2026-01-18,12,1,5.0,10
T-01107,treatment,2026-01-06,0,0,,8
T-01108,treatment,2026-01-06,0,0,,1
T-01109,treatment,2026-01-09,3,1,1.0,12
T-01110,treatment,2026-02-02,27,0,,2
T-01111,treatment,2026-01-26,20,0,,3
T-01112,treatment,2026-01-19,13,1,8.0,8
T-01113,treatment,2026-01-26,20,0,,4
T-01114,treatment,2026-02-01,26,0,,2
T-01115,treatment,2026-01-22,16,1,30.0,8
T-01116,treatment,2026-01-18,12,0,,2
T-01117,treatment,2026-01-17,11,0,,5
T-01118,treatment,2026-02-01,26,0,,3
T-01119,treatment,2026-01-11,5,0,,1
T-01120,treatment,2026-01-24,18,0,,3
T-01121,treatment,2026-01-25,19,0,,2
T-01122,treatment,2026-01-21,15,0,,3
T-01123,treatment,2026-01-26,20,1,26.0,10
T-01124,treatment,2026-01-21,15,1,1.0,18
T-01125,treatment,2026-01-17,11,0,,2
T-01126,treatment,2026-01-25,19,0,,1
T-01127,treatment,2026-01-25,19,0,,2
T-01128,treatment,2026-01-31,25,0,,2
T-01129,treatment,2026-01-18,12,1,3.0,11
T-01130,treatment,2026-01-06,0,1,11.0,12
T-01131,treatment,2026-01-23,17,0,,3
T-01132,treatment,2026-01-07,1,0,,4
T-01133,treatment,2026-01-07,1,0,,2
T-01134,treatment,2026-01-31,25,1,14.0,11
T-01135,treatment,2026-01-06,0,0,,1
T-01136,treatment,2026-01-15,9,0,,1
T-01137,treatment,2026-01-29,23,1,13.0,11
T-01138,treatment,2026-01-06,0,1,2.0,11
T-01139,treatment,2026-01-19,13,0,,1
T-01140,treatment,2026-01-13,7,0,,5
T-01141,treatment,2026-01-06,0,0,,2
T-01142,treatment,2026-01-19,13,0,,2
T-01143,treatment,2026-01-15,9,1,10.0,14
T-01144,treatment,2026-01-24,18,0,,3
T-01145,treatment,2026-01-30,24,0,,2
T-01146,treatment,2026-01-13,7,0,,6
T-01147,treatment,2026-01-07,1,1,27.0,10
T-01148,treatment,2026-01-09,3,0,,5
T-01149,treatment,2026-01-29,23,0,,2
T-01150,treatment,2026-01-17,11,1,9.0,15
T-01151,treatment,2026-01-14,8,1,5.0,5
T-01152,treatment,2026-01-28,22,0,,3
T-01153,treatment,2026-01-06,0,0,,4
T-01154,treatment,2026-01-13,7,0,,3
T-01155,treatment,2026-02-02,27,0,,3
T-01156,treatment,2026-01-22,16,1,10.0,8
T-01157,treatment,2026-01-21,15,1,3.0,14
T-01158,treatment,2026-01-20,14,0,,4
T-01159,treatment,2026-01-14,8,1,4.0,11
T-01160,treatment,2026-01-13,7,1,2.0,11
T-01161,treatment,2026-01-25,19,0,,3
T-01162,treatment,2026-01-31,25,1,5.0,11
T-01163,treatment,2026-01-19,13,0,,4
T-01164,treatment,2026-01-17,11,0,,4
T-01165,treatment,2026-02-01,26,1,3.0,9
T-01166,treatment,2026-01-20,14,0,,3
T-01167,treatment,2026-01-09,3,0,,2
T-01168,treatment,2026-01-09,3,0,,6
T-01169,treatment,2026-01-27,21,1,14.0,9
T-01170,treatment,2026-01-07,1,1,3.0,12
T-01171,treatment,2026-01-09,3,0,,4
T-01172,treatment,2026-01-25,19,0,,2
T-01173,treatment,2026-01-29,23,0,,2
T-01174,treatment,2026-01-23,17,0,,2
T-01175,treatment,2026-01-20,14,0,,4
T-01176,treatment,2026-01-13,7,0,,2
T-01177,treatment,2026-02-02,27,0,,3
T-01178,treatment,2026-01-15,9,1,10.0,13
T-01179,treatment,2026-02-01,26,1,1.0,12
T-01180,treatment,2026-01-07,1,1,3.0,10
T-01181,treatment,2026-01-30,24,1,9.0,12
T-01182,treatment,2026-01-14,8,0,,4
T-01183,treatment,2026-01-21,15,0,,3
T-01184,treatment,2026-01-27,21,1,8.0,6
T-01185,treatment,2026-01-31,25,0,,3
T-01186,treatment,2026-01-17,11,0,,6
T-01187,treatment,2026-01-10,4,0,,3
T-01188,treatment,2026-01-12,6,0,,4
T-01189,treatment,2026-01-20,14,0,,7
T-01190,treatment,2026-01-18,12,1,12.0,12
T-01191,treatment,2026-01-13,7,1,10.0,11
T-01192,treatment,2026-01-29,23,1,2.0,13
T-01193,treatment,2026-01-24,18,0,,2
T-01194,treatment,2026-01-24,18,0,,4
T-01195,treatment,2026-01-10,4,0,,3
T-01196,treatment,2026-01-26,20,0,,2
T-01197,treatment,2026-01-23,17,0,,2
T-01198,treatment,2026-01-26,20,1,1.0,14
T-01199,treatment,2026-01-22,16,0,,2
T-01200,treatment,2026-02-01,26,1,2.0,5
T-01201,treatment,2026-01-12,6,0,,2
T-01202,treatment,2026-01-19,13,0,,6
T-01203,treatment,2026-01-20,14,0,,3
T-01204,treatment,2026-02-01,26,1,1.0,12
T-01205,treatment,2026-01-28,22,1,4.0,12
T-01206,treatment,2026-01-22,16,1,1.0,15
T-01207,treatment,2026-01-08,2,1,2.0,7
T-01208,treatment,2026-01-29,23,1,30.0,8
T-01209,treatment,2026-01-18,12,1,5.0,10
T-01210,treatment,2026-01-16,10,0,,3
T-01211,treatment,2026-01-30,24,0,,1
T-01212,treatment,2026-01-08,2,1,5.0,13
T-01213,treatment,2026-01-11,5,1,5.0,18
T-01214,treatment,2026-01-11,5,1,11.0,15
T-01215,treatment,2026-01-27,21,0,,6
T-01216,treatment,2026-01-26,20,1,13.0,13
T-01217,treatment,2026-01-11,5,1,1.0,14
T-01218,treatment,2026-01-11,5,0,,5
T-01219,treatment,2026-01-31,25,0,,6
T-01220,treatment,2026-01-11,5,1,5.0,6
T-01221,treatment,2026-01-29,23,0,,3
T-01222,treatment,2026-01-19,13,0,,1
T-01223,treatment,2026-01-16,10,0,,1
T-01224,treatment,2026-01-21,15,0,,1
T-01225,treatment,2026-01-27,21,1,5.0,14
T-01226,treatment,2026-02-02,27,0,,2
T-01227,treatment,2026-01-24,18,0,,3
T-01228,treatment,2026-01-12,6,0,,2
T-01229,treatment,2026-01-11,5,1,1.0,9
T-01230,treatment,2026-01-16,10,1,27.0,11
T-01231,treatment,2026-01-30,24,0,,4
T-01232,treatment,2026-01-09,3,1,5.0,11
T-01233,treatment,2026-01-06,0,1,1.0,10
T-01234,treatment,2026-01-27,21,0,,2
T-01235,treatment,2026-01-14,8,0,,2
T-01236,treatment,2026-01-18,12,1,1.0,10
T-01237,treatment,2026-01-13,7,0,,1
T-01238,treatment,2026-01-07,1,1,12.0,6
T-01239,treatment,2026-01-21,15,0,,6
T-01240,treatment,2026-01-24,18,1,4.0,10
T-01241,treatment,2026-01-13,7,0,,2
T-01242,treatment,2026-01-17,11,1,1.0,12
T-01243,treatment,2026-01-16,10,0,,3
T-01244,treatment,2026-01-14,8,0,,2
T-01245,treatment,2026-01-29,23,1,3.0,10
T-01246,treatment,2026-01-15,9,0,,5
T-01247,treatment,2026-01-06,0,1,1.0,14
T-01248,treatment,2026-01-24,18,0,,3
T-01249,treatment,2026-02-01,26,0,,1
T-01250,treatment,2026-01-29,23,0,,6
T-01251,treatment,2026-01-22,16,0,,6
T-01252,treatment,2026-02-02,27,0,,5
T-01253,treatment,2026-01-28,22,0,,3
T-01254,treatment,2026-01-09,3,0,,5
T-01255,treatment,2026-01-17,11,0,,2
T-01256,treatment,2026-01-28,22,0,,1
T-01257,treatment,2026-01-25,19,1,9.0,7
T-01258,treatment,2026-01-13,7,1,5.0,12
T-01259,treatment,2026-02-02,27,0,,1
T-01260,treatment,2026-01-27,21,0,,6
T-01261,treatment,2026-01-31,25,0,,3
T-01262,treatment,2026-01-31,25,0,,3
T-01263,treatment,2026-01-21,15,0,,1
T-01264,treatment,2026-01-29,23,0,,4
T-01265,treatment,2026-02-02,27,0,,2
T-01266,treatment,2026-01-06,0,0,,5
T-01267,treatment,2026-01-14,8,0,,4
T-01268,treatment,2026-01-16,10,1,5.0,15
T-01269,treatment,2026-01-17,11,0,,3
T-01270,treatment,2026-01-14,8,0,,2
T-01271,treatment,2026-01-11,5,0,,7
T-01272,treatment,2026-01-14,8,0,,2
T-01273,treatment,2026-01-11,5,1,6.0,16
T-01274,treatment,2026-01-11,5,1,8.0,13
T-01275,treatment,2026-01-25,19,1,6.0,14
T-01276,treatment,2026-01-08,2,0,,3
T-01277,treatment,2026-01-08,2,1,18.0,8
T-01278,treatment,2026-01-21,15,0,,3
T-01279,treatment,2026-01-07,1,1,1.0,15
T-01280,treatment,2026-01-09,3,0,,1
T-01281,treatment,2026-01-14,8,0,,6
T-01282,treatment,2026-01-12,6,0,,5
T-01283,treatment,2026-01-08,2,0,,1
T-01284,treatment,2026-01-29,23,0,,4
T-01285,treatment,2026-01-18,12,0,,1
T-01286,treatment,2026-01-19,13,0,,3
T-01287,treatment,2026-01-14,8,1,2.0,13
T-01288,treatment,2026-01-06,0,0,,3
T-01289,treatment,2026-01-17,11,1,6.0,10
T-01290,treatment,2026-01-06,0,1,9.0,13
T-01291,treatment,2026-01-14,8,0,,3
T-01292,treatment,2026-01-30,24,0,,1
T-01293,treatment,2026-01-12,6,0,,2
T-01294,treatment,2026-01-08,2,0,,1
T-01295,treatment,2026-01-09,3,1,9.0,15
T-01296,treatment,2026-01-12,6,0,,3
T-01297,treatment,2026-01-30,24,1,2.0,9
T-01298,treatment,2026-01-20,14,0,,4
T-01299,treatment,2026-01-29,23,1,15.0,13
T-01300,treatment,2026-01-29,23,0,,3
T-01301,treatment,2026-01-06,0,1,3.0,11
T-01302,treatment,2026-01-11,5,1,12.0,8
T-01303,treatment,2026-01-27,21,0,,1
T-01304,treatment,2026-01-10,4,0,,2
T-01305,treatment,2026-01-16,10,0,,2
T-01306,treatment,2026-01-22,16,1,16.0,11
T-01307,treatment,2026-01-08,2,0,,3
T-01308,treatment,2026-01-17,11,0,,3
T-01309,treatment,2026-01-25,19,0,,4
T-01310,treatment,2026-01-15,9,0,,3
T-01311,treatment,2026-01-12,6,0,,3
T-01312,treatment,2026-01-20,14,0,,4
T-01313,treatment,2026-01-26,20,0,,5
T-01314,treatment,2026-01-23,17,0,,3
T-01315,treatment,2026-01-24,18,0,,1
T-01316,treatment,2026-01-06,0,0,,2
T-01317,treatment,2026-01-27,21,0,,1
T-01318,treatment,2026-01-18,12,0,,2
T-01319,treatment,2026-01-29,23,1,4.0,13
T-01320,treatment,2026-01-09,3,0,,2
T-01321,treatment,2026-01-23,17,0,,2
T-01322,treatment,2026-01-17,11,0,,4
T-01323,treatment,2026-01-09,3,0,,2
T-01324,treatment,2026-01-31,25,0,,3
T-01325,treatment,2026-01-09,3,1,4.0,17
T-01326,treatment,2026-01-10,4,0,,5
T-01327,treatment,2026-01-24,18,0,,1
T-01328,treatment,2026-01-14,8,1,6.0,8
T-01329,treatment,2026-01-12,6,0,,3
T-01330,treatment,2026-01-30,24,0,,2
T-01331,treatment,2026-01-12,6,0,,7
T-01332,treatment,2026-01-17,11,0,,4
T-01333,treatment,2026-01-15,9,1,2.0,14
T-01334,treatment,2026-01-25,19,0,,5
T-01335,treatment,2026-01-26,20,0,,5
T-01336,treatment,2026-01-18,12,0,,3
T-01337,treatment,2026-01-28,22,0,,7
T-01338,treatment,2026-01-11,5,1,4.0,10
T-01339,treatment,2026-01-14,8,0,,3
T-01340,treatment,2026-01-24,18,1,4.0,15
T-01341,treatment,2026-01-29,23,0,,1
T-01342,treatment,2026-01-21,15,1,11.0,7
T-01343,treatment,2026-02-01,26,0,,1
T-01344,treatment,2026-01-31,25,0,,3
T-01345,treatment,2026-01-16,10,1,3.0,10
T-01346,treatment,2026-01-09,3,0,,4
T-01347,treatment,2026-01-30,24,1,8.0,10
